,index,Adversaire,Date,Lieu,Genre,Infos,Victoire,Score vainqueur,Score perdant,Score mi-temps vainqueur,Score mi-temps perdant,Année,Compétition
821,?refer=match&param=1414&GET_CAT=1,SERBIE,1991-06-15,PAU,Amical,15/06/1991 à PAU  (France),False,71,63,43.0,38.0,1991,Amical
822,?refer=match&param=1415&GET_CAT=1,URSS,1991-06-17,CASTELNAU-LE-LEZ,Amical,17/06/1991 à CASTELNAU-LE-LEZ  (France),False,97,96,56.0,45.0,1991,Amical
823,?refer=match&param=1739&GET_CAT=1,TCHECOSLOVAQUIE,1991-06-24,ROME,Championnat d'Europe,24/06/1991 à ROME  (Italie),True,104,80,56.0,45.0,1991,Championnat d'Europe 1991
824,?refer=match&param=1740&GET_CAT=1,ITALIE,1991-06-25,ROME,Championnat d'Europe,25/06/1991 à ROME  (Italie),False,75,72,34.0,29.0,1991,Championnat d'Europe 1991
825,?refer=match&param=1741&GET_CAT=1,GRECE,1991-06-26,ROME,Championnat d'Europe,26/06/1991 à ROME  (Italie),False,93,81,42.0,32.0,1991,Championnat d'Europe 1991
826,?refer=match&param=1742&GET_CAT=1,SERBIE,1991-06-28,ROME,Championnat d'Europe,28/06/1991 à ROME  (Italie),False,97,76,50.0,44.0,1991,Championnat d'Europe 1991
827,?refer=match&param=1743&GET_CAT=1,ESPAGNE,1991-06-29,ROME,Championnat d'Europe,29/06/1991 à ROME  (Italie),False,101,83,51.0,38.0,1991,Championnat d'Europe 1991
828,?refer=match&param=1416&GET_CAT=1,ITALIE,1991-11-14,PARIS,Amical,14/11/1991 à PARIS  (France),True,91,84,48.0,44.0,1991,Amical
829,?refer=match&param=1417&GET_CAT=1,ITALIE,1991-11-19,MONTECATINI,Amical,19/11/1991 à MONTECATINI  (Italie),False,96,84,49.0,40.0,1991,Amical
830,?refer=match&param=1418&GET_CAT=1,SERBIE,1992-05-30,CASTELNAU-LE-LEZ,Amical,30/05/1992 à CASTELNAU-LE-LEZ  (France),False,98,89,40.0,42.0,1992,Amical
831,?refer=match&param=1419&GET_CAT=1,GRECE,1992-06-01,CHOLET,Amical,01/06/1992 à CHOLET  (France),False,83,81,47.0,42.0,1992,Amical
832,?refer=match&param=1420&GET_CAT=1,GRECE,1992-06-08,ATHENES,Amical,08/06/1992 à ATHENES  (Grèce),False,65,57,36.0,34.0,1992,Amical
833,?refer=match&param=1421&GET_CAT=1,ITALIE,1992-06-09,ATHENES,Amical,09/06/1992 à ATHENES  (Grèce),False,89,81,45.0,54.0,1992,Amical
834,?refer=match&param=1422&GET_CAT=1,LITUANIE,1992-06-10,ATHENES,Amical,10/06/1992 à ATHENES  (Grèce),False,109,78,51.0,45.0,1992,Amical
835,?refer=match&param=1423&GET_CAT=1,ITALIE,1992-06-11,BERLIN,Amical,11/06/1992 à BERLIN  (Allemagne),True,82,81,44.0,35.0,1992,Amical
836,?refer=match&param=1424&GET_CAT=1,ALLEMAGNE,1992-06-12,BERLIN,Amical,12/06/1992 à BERLIN  (Allemagne),False,91,85,43.0,41.0,1992,Amical
837,?refer=match&param=1425&GET_CAT=1,TURQUIE,1992-06-13,BERLIN,Amical,13/06/1992 à BERLIN  (Allemagne),True,89,88,51.0,38.0,1992,Amical
838,?refer=match&param=2119&GET_CAT=1,ISRAEL,1992-06-19,GRENADE,Qualifications Jeux Olympiques,19/06/1992 à GRENADE  (Espagne),False,91,69,35.0,35.0,1992,Qualifications Jeux Olympiques
839,?refer=match&param=2120&GET_CAT=1,ALBANIE,1992-06-20,GRENADE,Qualifications Jeux Olympiques,20/06/1992 à GRENADE  (Espagne),True,108,67,54.0,36.0,1992,Qualifications Jeux Olympiques
840,?refer=match&param=2121&GET_CAT=1,ITALIE,1992-06-22,GRENADE,Qualifications Jeux Olympiques,22/06/1992 à GRENADE  (Espagne),True,89,83,47.0,44.0,1992,Qualifications Jeux Olympiques
841,?refer=match&param=2122&GET_CAT=1,POLOGNE,1992-06-23,GRENADE,Qualifications Jeux Olympiques,23/06/1992 à GRENADE  (Espagne),True,82,73,39.0,34.0,1992,Qualifications Jeux Olympiques
842,?refer=match&param=2123&GET_CAT=1,LETTONIE,1992-06-25,GRENADE,Qualifications Jeux Olympiques,25/06/1992 à GRENADE  (Espagne),True,90,84,35.0,38.0,1992,Qualifications Jeux Olympiques
843,?refer=match&param=2124&GET_CAT=1,SUISSE,1992-06-26,GRENADE,Qualifications Jeux Olympiques,26/06/1992 à GRENADE  (Espagne),True,108,65,50.0,33.0,1992,Qualifications Jeux Olympiques
844,?refer=match&param=1426&GET_CAT=1,ETATS-UNIS,1992-07-21,MONACO,Amical,21/07/1992 à MONACO  (Monaco),False,111,71,53.0,29.0,1992,Amical
845,?refer=match&param=1427&GET_CAT=1,RUSSIE,1993-05-29,ARLES-SUR-TECH,Amical,29/05/1993 à ARLES-SUR-TECH  (France),True,91,78,33.0,33.0,1993,Amical
846,?refer=match&param=1428&GET_CAT=1,RUSSIE,1993-05-30,ARLES-SUR-TECH,Amical,30/05/1993 à ARLES-SUR-TECH  (France),True,87,85,29.0,26.0,1993,Amical
847,?refer=match&param=1938&GET_CAT=1,SLOVENIE,1993-06-12,CASTELNAU-LE-LEZ,Jeux MÃ©diterranÃ©ens,12/06/1993 à CASTELNAU-LE-LEZ  (France),True,88,57,42.0,30.0,1993,Jeux MÃ©diterranÃ©ens 1993
848,?refer=match&param=1939&GET_CAT=1,CROATIE,1993-06-15,CASTELNAU-LE-LEZ,Jeux MÃ©diterranÃ©ens,15/06/1993 à CASTELNAU-LE-LEZ  (France),False,81,65,50.0,19.0,1993,Jeux MÃ©diterranÃ©ens 1993
849,?refer=match&param=1940&GET_CAT=1,ITALIE,1993-06-16,CASTELNAU-LE-LEZ,Jeux MÃ©diterranÃ©ens,16/06/1993 à CASTELNAU-LE-LEZ  (France),False,69,66,32.0,27.0,1993,Jeux MÃ©diterranÃ©ens 1993
850,?refer=match&param=1744&GET_CAT=1,TURQUIE,1993-06-22,BERLIN,Championnat d'Europe,22/06/1993 à BERLIN  (Allemagne),True,69,55,36.0,24.0,1993,Championnat d'Europe 1993
851,?refer=match&param=1745&GET_CAT=1,CROATIE,1993-06-23,BERLIN,Championnat d'Europe,23/06/1993 à BERLIN  (Allemagne),False,100,95,41.0,42.0,1993,Championnat d'Europe 1993
852,?refer=match&param=1746&GET_CAT=1,BULGARIE,1993-06-24,BERLIN,Championnat d'Europe,24/06/1993 à BERLIN  (Allemagne),True,91,74,42.0,28.0,1993,Championnat d'Europe 1993
853,?refer=match&param=1747&GET_CAT=1,ALLEMAGNE,1993-06-26,BERLIN,Championnat d'Europe,26/06/1993 à BERLIN  (Allemagne),True,64,56,35.0,30.0,1993,Championnat d'Europe 1993
854,?refer=match&param=1748&GET_CAT=1,ESTONIE,1993-06-27,BERLIN,Championnat d'Europe,27/06/1993 à BERLIN  (Allemagne),True,73,62,44.0,23.0,1993,Championnat d'Europe 1993
855,?refer=match&param=1749&GET_CAT=1,BELGIQUE,1993-06-28,BERLIN,Championnat d'Europe,28/06/1993 à BERLIN  (Allemagne),True,83,65,45.0,37.0,1993,Championnat d'Europe 1993
856,?refer=match&param=1750&GET_CAT=1,GRECE,1993-07-01,MUNICH,Championnat d'Europe,01/07/1993 à MUNICH  (Allemagne),False,61,59,33.0,39.0,1993,Championnat d'Europe 1993
857,?refer=match&param=1751&GET_CAT=1,ESPAGNE,1993-07-02,MUNICH,Championnat d'Europe,02/07/1993 à MUNICH  (Allemagne),False,95,83,45.0,40.0,1993,Championnat d'Europe 1993
858,?refer=match&param=1752&GET_CAT=1,BOSNIE-HERZEGOVINE,1993-07-04,MUNICH,Championnat d'Europe,04/07/1993 à MUNICH  (Allemagne),True,83,75,41.0,34.0,1993,Championnat d'Europe 1993
859,?refer=match&param=2017&GET_CAT=1,HONGRIE,1993-11-10,ZALAEGERSZEG,Qualifications Championnat d'Europe,10/11/1993 à ZALAEGERSZEG  (Hongrie),True,68,67,34.0,28.0,1993,Qualifications Championnat d'Europe
860,?refer=match&param=2018&GET_CAT=1,ITALIE,1993-11-13,PAU,Qualifications Championnat d'Europe,13/11/1993 à PAU  (France),True,78,77,34.0,41.0,1993,Qualifications Championnat d'Europe
861,?refer=match&param=2019&GET_CAT=1,BULGARIE,1993-11-17,YAMBOL,Qualifications Championnat d'Europe,17/11/1993 à YAMBOL  (Bulgarie),False,68,63,33.0,27.0,1993,Qualifications Championnat d'Europe
862,?refer=match&param=1429&GET_CAT=1,BRESIL,1993-12-17,PARIS,Amical,17/12/1993 à PARIS  (France),True,90,79,45.0,40.0,1993,Amical
863,?refer=match&param=1430&GET_CAT=1,CUBA,1994-07-17,ARLES-SUR-TECH,Amical,17/07/1994 à ARLES-SUR-TECH  (France),True,83,61,34.0,23.0,1994,Amical
864,?refer=match&param=1431&GET_CAT=1,ESPAGNE,1994-07-19,CORDOUE,Amical,19/07/1994 à CORDOUE  (Espagne),True,70,68,31.0,33.0,1994,Amical
865,?refer=match&param=1432&GET_CAT=1,CUBA,1994-07-20,CORDOUE,Amical,20/07/1994 à CORDOUE  (Espagne),True,97,71,52.0,29.0,1994,Amical
866,?refer=match&param=2020&GET_CAT=1,HONGRIE,1994-11-09,CAEN,Qualifications Championnat d'Europe,09/11/1994 à CAEN  (France),True,89,51,42.0,23.0,1994,Qualifications Championnat d'Europe
867,?refer=match&param=2021&GET_CAT=1,ITALIE,1994-11-12,REGGIO DE CALABRE,Qualifications Championnat d'Europe,12/11/1994 à REGGIO DE CALABRE  (Italie),True,77,74,39.0,30.0,1994,Qualifications Championnat d'Europe
868,?refer=match&param=2022&GET_CAT=1,BULGARIE,1994-11-16,CHOLET,Qualifications Championnat d'Europe,16/11/1994 à CHOLET  (France),True,97,71,46.0,39.0,1994,Qualifications Championnat d'Europe
869,?refer=match&param=1433&GET_CAT=1,LITUANIE,1995-06-02,VILLEURBANNE,Amical,02/06/1995 à VILLEURBANNE  (France),True,87,80,47.0,43.0,1995,Amical
870,?refer=match&param=1434&GET_CAT=1,CROATIE,1995-06-09,BERLIN,Amical,09/06/1995 à BERLIN  (Allemagne),False,93,76,48.0,43.0,1995,Amical
871,?refer=match&param=1435&GET_CAT=1,ISRAEL,1995-06-10,BERLIN,Amical,10/06/1995 à BERLIN  (Allemagne),True,87,65,,,1995,Amical
872,?refer=match&param=1436&GET_CAT=1,ALLEMAGNE,1995-06-11,BERLIN,Amical,11/06/1995 à BERLIN  (Allemagne),True,73,58,46.0,28.0,1995,Amical
873,?refer=match&param=1437&GET_CAT=1,REPUBLIQUE TCHEQUE,1995-06-14,PARIS,Amical,14/06/1995 à PARIS  (France),True,107,69,47.0,34.0,1995,Amical
874,?refer=match&param=1438&GET_CAT=1,REPUBLIQUE TCHEQUE,1995-06-15,ORLEANS,Amical,15/06/1995 à ORLEANS  (France),True,84,64,43.0,31.0,1995,Amical
875,?refer=match&param=1439&GET_CAT=1,REPUBLIQUE TCHEQUE,1995-06-16,SAINT QUENTIN,Amical,16/06/1995 à SAINT QUENTIN  (France),True,92,80,46.0,45.0,1995,Amical
876,?refer=match&param=1753&GET_CAT=1,SLOVENIE,1995-06-21,ATHENES,Championnat d'Europe,21/06/1995 à ATHENES  (Grèce),True,89,68,49.0,38.0,1995,Championnat d'Europe 1995
877,?refer=match&param=1754&GET_CAT=1,RUSSIE,1995-06-22,ATHENES,Championnat d'Europe,22/06/1995 à ATHENES  (Grèce),False,85,65,36.0,27.0,1995,Championnat d'Europe 1995
878,?refer=match&param=1755&GET_CAT=1,ESPAGNE,1995-06-23,ATHENES,Championnat d'Europe,23/06/1995 à ATHENES  (Grèce),True,86,75,47.0,34.0,1995,Championnat d'Europe 1995
879,?refer=match&param=1756&GET_CAT=1,TURQUIE,1995-06-24,ATHENES,Championnat d'Europe,24/06/1995 à ATHENES  (Grèce),True,90,76,47.0,49.0,1995,Championnat d'Europe 1995
880,?refer=match&param=1757&GET_CAT=1,FINLANDE,1995-06-26,ATHENES,Championnat d'Europe,26/06/1995 à ATHENES  (Grèce),True,94,81,50.0,38.0,1995,Championnat d'Europe 1995
881,?refer=match&param=1758&GET_CAT=1,CROATIE,1995-06-28,ATHENES,Championnat d'Europe,28/06/1995 à ATHENES  (Grèce),False,81,72,40.0,40.0,1995,Championnat d'Europe 1995
882,?refer=match&param=1759&GET_CAT=1,SERBIE,1995-06-30,ATHENES,Championnat d'Europe,30/06/1995 à ATHENES  (Grèce),False,104,86,59.0,35.0,1995,Championnat d'Europe 1995
883,?refer=match&param=1760&GET_CAT=1,ESPAGNE,1995-07-01,ATHENES,Championnat d'Europe,01/07/1995 à ATHENES  (Grèce),False,75,74,38.0,37.0,1995,Championnat d'Europe 1995
884,?refer=match&param=1761&GET_CAT=1,RUSSIE,1995-07-02,ATHENES,Championnat d'Europe,02/07/1995 à ATHENES  (Grèce),False,108,89,61.0,38.0,1995,Championnat d'Europe 1995
885,?refer=match&param=2023&GET_CAT=1,LITUANIE,1995-10-08,VILNIUS,Qualifications Championnat d'Europe,08/10/1995 à VILNIUS  (Lituanie),True,87,74,39.0,45.0,1995,Qualifications Championnat d'Europe
886,?refer=match&param=2024&GET_CAT=1,BELGIQUE,1995-10-10,TOURCOING,Qualifications Championnat d'Europe,10/10/1995 à TOURCOING  (France),True,74,73,34.0,35.0,1995,Qualifications Championnat d'Europe
887,?refer=match&param=2025&GET_CAT=1,SUISSE,1995-11-12,BALE,Qualifications Championnat d'Europe,12/11/1995 à BALE  (Suisse),True,87,48,33.0,21.0,1995,Qualifications Championnat d'Europe
888,?refer=match&param=2026&GET_CAT=1,SUEDE,1995-11-14,DIJON,Qualifications Championnat d'Europe,14/11/1995 à DIJON  (France),True,85,56,41.0,28.0,1995,Qualifications Championnat d'Europe
889,?refer=match&param=2027&GET_CAT=1,POLOGNE,1996-02-28,GRENOBLE,Qualifications Championnat d'Europe,28/02/1996 à GRENOBLE  (France),True,73,66,31.0,33.0,1996,Qualifications Championnat d'Europe
890,?refer=match&param=2028&GET_CAT=1,LITUANIE,1996-10-30,NANCY,Qualifications Championnat d'Europe,30/10/1996 à NANCY  (France),True,75,67,40.0,38.0,1996,Qualifications Championnat d'Europe
891,?refer=match&param=2029&GET_CAT=1,BELGIQUE,1996-11-27,CHARLEROI,Qualifications Championnat d'Europe,27/11/1996 à CHARLEROI  (Belgique),True,89,55,44.0,16.0,1996,Qualifications Championnat d'Europe
892,?refer=match&param=2030&GET_CAT=1,SUISSE,1996-12-18,BESANCON,Qualifications Championnat d'Europe,18/12/1996 à BESANCON  (France),True,76,61,38.0,28.0,1996,Qualifications Championnat d'Europe
893,?refer=match&param=2031&GET_CAT=1,SUEDE,1997-01-29,LULEA,Qualifications Championnat d'Europe,29/01/1997 à LULEA  (Suède),True,78,71,38.0,30.0,1997,Qualifications Championnat d'Europe
894,?refer=match&param=2032&GET_CAT=1,POLOGNE,1997-02-26,WALBRZYCH,Qualifications Championnat d'Europe,26/02/1997 à WALBRZYCH  (Pologne),True,89,73,45.0,32.0,1997,Qualifications Championnat d'Europe
895,?refer=match&param=1440&GET_CAT=1,POLOGNE,1997-06-02,BORDEAUX,Amical,02/06/1997 à BORDEAUX  (France),True,98,93,54.0,47.0,1997,Amical
896,?refer=match&param=1441&GET_CAT=1,POLOGNE,1997-06-04,BORDEAUX,Amical,04/06/1997 à BORDEAUX  (France),True,90,86,42.0,39.0,1997,Amical
897,?refer=match&param=1442&GET_CAT=1,ITALIE,1997-06-12,ATHENES,Amical,12/06/1997 à ATHENES  (Grèce),False,71,56,30.0,28.0,1997,Amical
898,?refer=match&param=1443&GET_CAT=1,GRECE,1997-06-13,ATHENES,Amical,13/06/1997 à ATHENES  (Grèce),False,82,70,46.0,31.0,1997,Amical
899,?refer=match&param=1444&GET_CAT=1,ALLEMAGNE,1997-06-14,ATHENES,Amical,14/06/1997 à ATHENES  (Grèce),True,85,78,35.0,37.0,1997,Amical
900,?refer=match&param=1445&GET_CAT=1,ALLEMAGNE,1997-06-20,CASTELNAU-LE-LEZ,Amical,20/06/1997 à CASTELNAU-LE-LEZ  (France),False,92,79,45.0,41.0,1997,Amical
901,?refer=match&param=1446&GET_CAT=1,SERBIE,1997-06-21,CASTELNAU-LE-LEZ,Amical,21/06/1997 à CASTELNAU-LE-LEZ  (France),False,96,79,49.0,43.0,1997,Amical
902,?refer=match&param=1762&GET_CAT=1,SLOVENIE,1997-06-25,GERONE,Championnat d'Europe,25/06/1997 à GERONE  (Espagne),True,80,75,37.0,34.0,1997,Championnat d'Europe 1997
903,?refer=match&param=1763&GET_CAT=1,LITUANIE,1997-06-26,GERONE,Championnat d'Europe,26/06/1997 à GERONE  (Espagne),False,94,88,49.0,42.0,1997,Championnat d'Europe 1997
904,?refer=match&param=1764&GET_CAT=1,ISRAEL,1997-06-27,GERONE,Championnat d'Europe,27/06/1997 à GERONE  (Espagne),False,88,82,42.0,42.0,1997,Championnat d'Europe 1997
905,?refer=match&param=1765&GET_CAT=1,RUSSIE,1997-06-29,GERONE,Championnat d'Europe,29/06/1997 à GERONE  (Espagne),False,93,80,49.0,40.0,1997,Championnat d'Europe 1997
906,?refer=match&param=1766&GET_CAT=1,GRECE,1997-06-30,GERONE,Championnat d'Europe,30/06/1997 à GERONE  (Espagne),False,80,71,37.0,33.0,1997,Championnat d'Europe 1997
907,?refer=match&param=1767&GET_CAT=1,TURQUIE,1997-07-01,GERONE,Championnat d'Europe,01/07/1997 à GERONE  (Espagne),False,82,71,31.0,33.0,1997,Championnat d'Europe 1997
908,?refer=match&param=1768&GET_CAT=1,CROATIE,1997-07-04,BARCELONE,Championnat d'Europe,04/07/1997 à BARCELONE  (Espagne),True,84,79,40.0,37.0,1997,Championnat d'Europe 1997
909,?refer=match&param=1769&GET_CAT=1,ISRAEL,1997-07-05,BARCELONE,Championnat d'Europe,05/07/1997 à BARCELONE  (Espagne),False,91,84,43.0,48.0,1997,Championnat d'Europe 1997
910,?refer=match&param=1447&GET_CAT=1,SERBIE,1997-11-27,NOVI-SAD,Amical,27/11/1997 à NOVI-SAD  (Serbie),False,97,94,44.0,42.0,1997,Amical
911,?refer=match&param=1448&GET_CAT=1,SERBIE,1997-11-28,NIS,Amical,28/11/1997 à NIS  (Serbie),False,84,74,41.0,36.0,1997,Amical
912,?refer=match&param=1449&GET_CAT=1,SERBIE,1998-02-25,NANCY,Amical,25/02/1998 à NANCY  (France),True,77,64,35.0,34.0,1998,Amical
913,?refer=match&param=1450&GET_CAT=1,SERBIE,1998-02-26,DIJON,Amical,26/02/1998 à DIJON  (France),False,69,67,36.0,31.0,1998,Amical
914,?refer=match&param=1451&GET_CAT=1,ALLEMAGNE,1998-07-08,VITTEL,Amical,08/07/1998 à VITTEL  (France),True,71,63,43.0,38.0,1998,Amical
915,?refer=match&param=1452&GET_CAT=1,RUSSIE,1998-07-10,BREME,Amical,10/07/1998 à BREME  (Allemagne),True,83,79,,,1998,Amical
916,?refer=match&param=1453&GET_CAT=1,GRECE,1998-07-11,BREME,Amical,11/07/1998 à BREME  (Allemagne),True,76,73,40.0,42.0,1998,Amical
917,?refer=match&param=1454&GET_CAT=1,ALLEMAGNE,1998-07-12,BREME,Amical,12/07/1998 à BREME  (Allemagne),True,71,65,31.0,31.0,1998,Amical
918,?refer=match&param=1455&GET_CAT=1,ESPAGNE,1998-07-15,SEVILLE,Amical,15/07/1998 à SEVILLE  (Espagne),False,73,63,37.0,25.0,1998,Amical
919,?refer=match&param=1456&GET_CAT=1,ITALIE,1998-07-16,SEVILLE,Amical,16/07/1998 à SEVILLE  (Espagne),False,100,93,36.0,35.0,1998,Amical
920,?refer=match&param=1457&GET_CAT=1,ETATS-UNIS,1998-07-18,MONACO,Amical,18/07/1998 à MONACO  (Monaco),False,93,63,47.0,21.0,1998,Amical
921,?refer=match&param=1458&GET_CAT=1,ITALIE,1998-07-19,ANTIBES,Amical,19/07/1998 à ANTIBES  (France),True,88,71,53.0,31.0,1998,Amical
922,?refer=match&param=1459&GET_CAT=1,ESPAGNE,1998-07-20,ANTIBES,Amical,20/07/1998 à ANTIBES  (France),True,83,78,39.0,37.0,1998,Amical
923,?refer=match&param=1460&GET_CAT=1,JAPON,1998-07-24,CAEN,Amical,24/07/1998 à CAEN  (France),True,72,46,31.0,26.0,1998,Amical
924,?refer=match&param=1461&GET_CAT=1,TURQUIE,1998-07-25,CAEN,Amical,25/07/1998 à CAEN  (France),True,77,60,42.0,24.0,1998,Amical
925,?refer=match&param=1462&GET_CAT=1,CANADA,1998-07-26,CAEN,Amical,26/07/1998 à CAEN  (France),True,95,61,45.0,32.0,1998,Amical
926,?refer=match&param=1463&GET_CAT=1,SERBIE,1998-11-26,KRAGUJEVAC,Amical,26/11/1998 à KRAGUJEVAC  (Serbie),False,70,68,37.0,27.0,1998,Amical
927,?refer=match&param=1464&GET_CAT=1,SERBIE,1998-11-27,KRUSEVAC,Amical,27/11/1998 à KRUSEVAC  (Serbie),True,89,79,49.0,47.0,1998,Amical
928,?refer=match&param=1465&GET_CAT=1,SERBIE,1999-02-25,CLERMONT-FERRAND,Amical,25/02/1999 à CLERMONT-FERRAND  (France),False,80,69,41.0,37.0,1999,Amical
929,?refer=match&param=1466&GET_CAT=1,SERBIE,1999-02-26,VILLEURBANNE,Amical,26/02/1999 à VILLEURBANNE  (France),True,57,50,29.0,21.0,1999,Amical
930,?refer=match&param=1467&GET_CAT=1,ESPAGNE,1999-06-02,TORELLAVEGA,Amical,02/06/1999 à TORELLAVEGA  (Espagne),False,91,81,39.0,38.0,1999,Amical
931,?refer=match&param=1468&GET_CAT=1,AUSTRALIE,1999-06-04,BERLIN,Amical,04/06/1999 à BERLIN  (Allemagne),True,67,52,32.0,26.0,1999,Amical
932,?refer=match&param=1469&GET_CAT=1,ALLEMAGNE,1999-06-05,BERLIN,Amical,05/06/1999 à BERLIN  (Allemagne),True,77,66,42.0,36.0,1999,Amical
933,?refer=match&param=1470&GET_CAT=1,TURQUIE,1999-06-06,BERLIN,Amical,06/06/1999 à BERLIN  (Allemagne),True,66,52,34.0,33.0,1999,Amical
934,?refer=match&param=1471&GET_CAT=1,HONGRIE,1999-06-11,CAEN,Amical,11/06/1999 à CAEN  (France),True,70,60,41.0,26.0,1999,Amical
935,?refer=match&param=1472&GET_CAT=1,SLOVENIE,1999-06-12,CAEN,Amical,12/06/1999 à CAEN  (France),True,76,66,37.0,24.0,1999,Amical
936,?refer=match&param=1473&GET_CAT=1,TURQUIE,1999-06-13,CAEN,Amical,13/06/1999 à CAEN  (France),True,54,44,26.0,24.0,1999,Amical
937,?refer=match&param=1474&GET_CAT=1,ITALIE,1999-06-17,TOULOUSE,Amical,17/06/1999 à TOULOUSE  (France),False,80,75,39.0,37.0,1999,Amical
938,?refer=match&param=1475&GET_CAT=1,ITALIE,1999-06-18,TOULOUSE,Amical,18/06/1999 à TOULOUSE  (France),True,83,66,49.0,32.0,1999,Amical
939,?refer=match&param=1770&GET_CAT=1,MACEDOINE,1999-06-21,TOULOUSE,Championnat d'Europe,21/06/1999 à TOULOUSE  (France),True,71,67,42.0,40.0,1999,Championnat d'Europe 1999
940,?refer=match&param=1771&GET_CAT=1,ISRAEL,1999-06-22,TOULOUSE,Championnat d'Europe,22/06/1999 à TOULOUSE  (France),True,77,66,37.0,34.0,1999,Championnat d'Europe 1999
941,?refer=match&param=1772&GET_CAT=1,SERBIE,1999-06-23,TOULOUSE,Championnat d'Europe,23/06/1999 à TOULOUSE  (France),False,63,52,27.0,33.0,1999,Championnat d'Europe 1999
942,?refer=match&param=1773&GET_CAT=1,ESPAGNE,1999-06-26,PAU,Championnat d'Europe,26/06/1999 à PAU  (France),True,74,57,31.0,32.0,1999,Championnat d'Europe 1999
943,?refer=match&param=1774&GET_CAT=1,RUSSIE,1999-06-27,PAU,Championnat d'Europe,27/06/1999 à PAU  (France),True,66,62,34.0,27.0,1999,Championnat d'Europe 1999
944,?refer=match&param=1775&GET_CAT=1,SLOVENIE,1999-06-28,PAU,Championnat d'Europe,28/06/1999 à PAU  (France),True,74,69,28.0,38.0,1999,Championnat d'Europe 1999
945,?refer=match&param=1776&GET_CAT=1,TURQUIE,1999-07-01,PARIS,Championnat d'Europe,01/07/1999 à PARIS  (France),True,66,63,31.0,31.0,1999,Championnat d'Europe 1999
946,?refer=match&param=1777&GET_CAT=1,ESPAGNE,1999-07-02,PARIS,Championnat d'Europe,02/07/1999 à PARIS  (France),False,70,63,31.0,29.0,1999,Championnat d'Europe 1999
947,?refer=match&param=1778&GET_CAT=1,SERBIE,1999-07-03,PARIS,Championnat d'Europe,03/07/1999 à PARIS  (France),False,74,62,33.0,26.0,1999,Championnat d'Europe 1999
948,?refer=match&param=1476&GET_CAT=1,LITUANIE,1999-11-26,KAUNAS,Amical,26/11/1999 à KAUNAS  (Lituanie),False,85,76,33.0,35.0,1999,Amical
949,?refer=match&param=1911&GET_CAT=1,TURQUIE,1999-11-28,TOURS,Coupe des Nations,28/11/1999 à TOURS  (France),True,75,56,38.0,23.0,1999,Coupe des Nations 1999
950,?refer=match&param=1477&GET_CAT=1,TURQUIE,1999-11-29,ORLEANS,Amical,29/11/1999 à ORLEANS  (France),False,72,67,28.0,34.0,1999,Amical
951,?refer=match&param=1912&GET_CAT=1,ALLEMAGNE,2000-02-23,NANCY,Coupe des Nations,23/02/2000 à NANCY  (France),True,105,47,52.0,27.0,2000,Coupe des Nations 2000
952,?refer=match&param=1913&GET_CAT=1,ITALIE,2000-02-26,REGGIO D'EMILIE,Coupe des Nations,26/02/2000 à REGGIO D'EMILIE  (Italie),False,69,65,30.0,29.0,2000,Coupe des Nations 2000
953,?refer=match&param=1478&GET_CAT=1,ALLEMAGNE,2000-08-13,ANGLET,Amical,13/08/2000 à ANGLET  (France),True,77,70,33.0,37.0,2000,Amical
954,?refer=match&param=1479&GET_CAT=1,AUSTRALIE,2000-08-16,ANGLET,Amical,16/08/2000 à ANGLET  (France),True,62,56,33.0,30.0,2000,Amical
955,?refer=match&param=1480&GET_CAT=1,TURQUIE,2000-08-18,PAU,Amical,18/08/2000 à PAU  (France),True,80,56,44.0,24.0,2000,Amical
956,?refer=match&param=1481&GET_CAT=1,ESPAGNE,2000-08-20,PAU,Amical,20/08/2000 à PAU  (France),True,82,58,36.0,38.0,2000,Amical
957,?refer=match&param=1482&GET_CAT=1,ANGOLA,2000-08-26,NANTES,Amical,26/08/2000 à NANTES  (France),True,78,47,40.0,28.0,2000,Amical
958,?refer=match&param=1483&GET_CAT=1,CROATIE,2000-08-27,ANGERS,Amical,27/08/2000 à ANGERS  (France),False,60,57,25.0,33.0,2000,Amical
959,?refer=match&param=1484&GET_CAT=1,RUSSIE,2000-08-28,ANGERS,Amical,28/08/2000 à ANGERS  (France),True,84,79,48.0,38.0,2000,Amical
960,?refer=match&param=1485&GET_CAT=1,ESPAGNE,2000-09-08,PERTH,Amical,08/09/2000 à PERTH  (Australie),False,82,67,38.0,37.0,2000,Amical
961,?refer=match&param=1486&GET_CAT=1,ITALIE,2000-09-09,PERTH,Amical,09/09/2000 à PERTH  (Australie),True,79,72,37.0,31.0,2000,Amical
962,?refer=match&param=1487&GET_CAT=1,SERBIE,2000-09-13,WOLLONGONG,Amical,13/09/2000 à WOLLONGONG  (Australie),False,89,64,43.0,33.0,2000,Amical
963,?refer=match&param=1981&GET_CAT=1,NOUVELLE ZELANDE,2000-09-17,SYDNEY,Jeux Olympiques,17/09/2000 à SYDNEY  (Australie),True,76,50,38.0,23.0,2000,Jeux Olympiques 2000
964,?refer=match&param=1982&GET_CAT=1,LITUANIE,2000-09-19,SYDNEY,Jeux Olympiques,19/09/2000 à SYDNEY  (Australie),False,81,63,50.0,35.0,2000,Jeux Olympiques 2000
